2015	6	1	13	20	6.46	232.	15.71	42.1	1000.8	790.0			
2015	6	1	13	30	6.80	233.	15.51	40.4	1001.0	755.0			
2015	6	1	13	40	6.92	238.	15.61	40.9	1001.1	739.0			
2015	6	1	13	50	5.75	233.	15.72	40.9	1001.2	762.0			
2015	6	1	14	0	6.94	237.	15.58	40.6	1001.4	677.4			
2015	6	1	14	10	7.80	236.	15.77	38.0	1001.5	743.0			
2015	6	1	14	20	6.27	238.	15.77	37.5	1001.6	692.7			
2015	6	1	14	30	7.29	236.	15.54	39.1	1001.7	548.2			
2015	6	1	14	40	7.70	241.	16.46	39.0	1001.7	763.0			
2015	6	1	14	50	6.03	243.	16.30	39.1	1001.9	649.5			
2015	6	1	15	0	5.83	236.	15.82	40.7	1002.0	522.2			
2015	6	1	15	10	7.55	239.	15.95	38.6	1002.2	599.2			
2015	6	1	15	20	6.34	242.	15.47	40.2	1002.4	409.2			
2015	6	1	15	30	5.48	234.	15.87	37.8	1002.4	541.1			
2015	6	1	15	40	5.90	228.	15.58	36.6	1002.6	561.7			
2015	6	1	15	50	6.32	233.	15.57	35.1	1002.9	581.9			
2015	6	1	16	0	7.36	236.	15.56	35.4	1003.1	562.7			
2015	6	1	16	10	6.68	242.	15.35	36.6	1003.3	518.6			
2015	6	1	16	20	6.31	243.	15.37	37.9	1003.4	525.3			
2015	6	1	16	30	5.84	232.	15.17	37.8	1003.4	378.8			
2015	6	1	16	40	5.84	230.	14.81	38.0	1003.6	355.8			
2015	6	1	16	50	6.63	237.	14.94	38.2	1003.8	473.7			
2015	6	1	17	0	6.49	236.	14.78	40.3	1003.9	273.7			
2015	6	1	17	10	5.87	238.	14.79	41.1	1004.1	369.2			
2015	6	1	17	20	5.18	244.	15.30	41.5	1004.1	412.7			
2015	6	1	17	30	4.89	238.	15.23	42.0	1004.1	363.7			
2015	6	1	17	40	4.83	235.	14.96	41.0	1004.2	324.8			
2015	6	1	17	50	4.70	242.	14.86	40.4	1004.3	292.6			
2015	6	1	18	0	5.95	237.	14.93	38.8	1004.4	328.5			
2015	6	1	18	10	5.05	238.	14.78	38.9	1004.5	283.7			
2015	6	1	18	20	5.40	241.	14.45	38.2	1004.7	170.6			
2015	6	1	18	30	4.77	237.	14.20	37.0	1004.8	196.6			
2015	6	1	18	40	5.66	236.	14.16	37.9	1005.0	206.4			
2015	6	1	18	50	5.84	244.	13.91	37.5	1005.0	173.6			
2015	6	1	19	0	5.46	236.	13.79	38.4	1005.1	157.1			
2015	6	1	19	10	5.25	245.	13.62	39.5	1005.2	136.3			
2015	6	1	19	20	5.98	238.	13.38	40.3	1005.3	120.0			
2015	6	1	19	30	3.78	242.	13.10	42.1	1005.3	106.0			
2015	6	1	19	40	4.09	249.	12.81	44.0	1005.3	91.1			
2015	6	1	19	50	4.17	246.	12.60	43.0	1005.6	71.1			
2015	6	1	20	0	4.51	244.	12.29	42.1	1005.7	44.9			
2015	6	1	20	10	4.51	252.	12.02	41.2	1005.7	27.8			
2015	6	1	20	20	3.56	246.	11.92	40.4	1005.8	21.0			
2015	6	1	20	30	3.40	252.	11.63	42.0	1006.0	18.1			
2015	6	1	20	40	4.13	247.	11.48	43.6	1006.1	15.7			
2015	6	1	20	50	4.35	248.	11.34	44.8	1006.3	11.6			
2015	6	1	21	0	4.26	245.	11.17	46.4	1006.4	7.8			
2015	6	1	21	10	3.47	243.	10.92	47.9	1006.5	4.9			
2015	6	1	21	20	3.06	243.	10.76	49.4	1006.6	1.7			
2015	6	1	21	30	2.72	236.	10.46	51.0	1006.7	0.0			
2015	6	1	21	40	2.40	226.	10.28	52.7	1006.9	0.0			
2015	6	1	21	50	1.68	224.	10.00	54.1	1007.0	0.0			
2015	6	1	22	0	2.23	228.	9.78	55.7	1007.1	0.0			
2015	6	1	22	10	2.10	226.	9.54	57.5	1007.2	0.0			
2015	6	1	22	20	2.02	228.	9.31	59.0	1007.4	0.0			
2015	6	1	22	30	2.06	225.	9.16	60.6	1007.5	0.0			
2015	6	1	22	40	2.29	228.	9.05	61.7	1007.5	0.0			
2015	6	1	22	50	1.88	226.	8.83	63.1	1007.5	0.0			
2015	6	1	23	0	1.91	223.	8.70	64.4	1007.5	0.0			
2015	6	1	23	10	1.89	223.	8.73	64.8	1007.6	0.0			
2015	6	1	23	20	2.04	221.	8.58	65.8	1007.6	0.0			
2015	6	1	23	30	1.67	214.	8.35	67.9	1007.6	0.0			
2015	6	1	23	40	1.77	210.	8.16	70.1	1007.6	0.0			
2015	6	1	23	50	1.75	206.	8.03	71.2	1007.7	0.0			
2015	6	1	24	0	2.28	209.	8.11	71.1	1007.7	0.0			
2015	6	2	0	10	2.20	210.	8.14	70.6	1007.7	0.0			
2015	6	2	0	20	2.16	223.	8.26	69.3	1007.8	0.0			
2015	6	2	0	30	2.64	218.	8.19	69.3	1007.9	0.0			
2015	6	2	0	40	2.33	216.	8.14	69.2	1008.1	0.0			
2015	6	2	0	50	2.23	219.	8.24	68.8	1008.2	0.0			
2015	6	2	1	0	2.07	219.	8.30	68.4	1008.3	0.0			
2015	6	2	1	10	2.30	219.	8.42	67.7	1008.2	0.0			
2015	6	2	1	20	2.70	226.	8.31	67.6	1008.2	0.0			
2015	6	2	1	30	2.93	236.	8.19	68.2	1008.2	0.0			
2015	6	2	1	40	1.94	238.	7.81	70.0	1008.3	0.0			
2015	6	2	1	50	1.37	219.	7.67	71.4	1008.3	0.0			
2015	6	2	2	0	1.49	216.	7.54	72.4	1008.4	0.0			
